id;name;user_id;neighbourhood;apart_type_id;price;minimum_nights
22141851;HABITACIÓN AMPLIA EN EL CENTRO DE MADRID;21113794;Trafalgar;2;19;2
22142689;Piso en zona centro, Madrid;161714326;Palos de Moguer;1;45;2
22143213;Habitación individual cerca de plaza de santa ana;6903368;Embajadores;2;27;1
22144374;Habitacion rayo low cost;21537791;San Cristobal;2;11;1
22145213;City centre-Amazing 3BD 3BTH Brand-new 9 balconies;161730930;Embajadores;1;167;1
22157135;Apartamento SÚPER CÉNTRICO (Tirso Molina-la latina;142618552;Embajadores;1;24;3
22158819;Piso confortable zona Cuzco/Santiago Bernabeu.;161829162;Castillejos;1;50;2
22160218;Elegante y acogedor apartamento en el exclusivo barrio de Salamanca-Goya-Retiro;161755659;Ibiza;1;94;2
22161057;Peaceful apartment in Plaza Castilla/Chamartin;7179912;Valdeacederas;1;31;7
22161137;Center - Callao 1 Bedroom Apt with Wifi M09;45070687;Universidad;1;71;2
22161781;Habitación para 1 o 2 personas en centro de Madrid;161871019;Argüelles;2;36;1
22163894;PUERTA DEL SOL CITY CENTER WITH BALCONY;26205011;Sol;1;161;4
22170874;Habitación acogedora: silencio y confort unidos !!;161950622;San Andrés;2;17;1
22173645;Confortable Apartamento 1 hab. 4 personas Max.;161976701;Casco Histórico de Barajas;1;75;1
22174013;PUERTA DEL SOL CITY CENTER II WITH BALCONY;26205011;Sol;1;199;4
22178034;Habitación Nuevos Ministerios;162015399;Rios Rosas;2;21;2
22182200;Apartamento céntrico,acogedor,reformado, luminoso.;161947789;Universidad;1;45;2
22182516;Cozy bedroom in Barrio La Latina;88121129;Palacio;2;15;2
22183315;Casa en Madrid bien situada;162068616;San Isidro;1;30;1
22186227;Habitación individual acogedora cerca del centro.;53327354;Palomeras Bajas;2;24;2
22186288;Romantic 19th century escape;19000680;Justicia;1;160;2
22189121;Gourgeus Flat in Madrid Historic Center LA LATINA;2696558;Palacio;1;96;30
22195943;Atico-Terrace Madrid Centro;162188450;Embajadores;1;96;1
22198312;Hermoso apartamento en Plaza de Cibeles, Madrid;99018982;Cortes;1;103;1
22198896;plaza españa apartment;121082408;Universidad;1;80;30
22201130;Gran Via I;162228159;Universidad;1;209;2
22201278;Palacio I;162228159;Palacio;1;154;2
22201282;Chueca I;162228159;Justicia;1;194;2
22203198;4.HABITACIÓN INDIVIDUAL EN PISO RECIÉN REFORMADO;1716726;Delicias;2;26;4
22203818;DÚPLEX NUEVO en Salamanca;14447669;Guindalera;1;75;2
22205306;Habitación individual luminosa y acogedora;16159481;Casa de Campo;2;14;2
22206082;Madrid RÍO - Matadero - Cerca centro, acogedor.;58475565;Chopera;1;50;2
22207156;Precioso apartamento en La Latina;160283377;Palacio;1;100;4
22207685;piso supercentrico en plena calle fuencarral;65566467;Justicia;1;60;4
22210502;Joan's La Corrala Apartment in Lavapiés;162298612;Embajadores;1;62;1
22214873;Ático en Lavapiés;162324507;Embajadores;1;30;5
22219166;Extraordinary Loft in Madrid;4206704;Guindalera;1;73;2
22220104;Fuencarral street room, private bathroom F 26;107335103;Universidad;2;34;1
22220552;Fuencarral street room, private bathroom F 24;132022481;Universidad;2;34;1
22222759;Madrid Attic;85489062;Cortes;1;140;2
22223326;Piso nuevo en zona tranquila y hermosa de Madrid;37439120;Casco Histórico de Vallecas;1;46;6
22224228;Gorgeous appartment downtown Madrid (La Latina);162395034;Palacio;1;60;3
22225731;Bright private apartment in Malasaña;145463320;Universidad;1;45;3
22225748;Sunny room 6 metro stations from Sol;162405125;Moscardó;2;11;1
22226095;Luxury Bed Room with Private Bathroom;3566175;Palos de Moguer;2;50;3
22227272;ESPECTACULAR LOFT PLAZA MAYOR,MERCADO SAN MIGUEL;162416506;Palacio;1;55;2
22227273;ESPECTACULAR LOFT PLAZA MAYOR,MERCADO SAN MIGUEL;162416506;Sol;1;50;2
22231102;Habitación céntrica, muy luminosa y silenciosa;99144576;Argüelles;2;46;2
22235398;Cómodo apartamento al lado de Gran Vía;23087309;Palacio;1;65;2
22236150;Spacious & Sunny Modern in Gran Via 5*;157229941;Palacio;1;100;2
22237351;Iluminadas y confortables Habitaciones en Madrid;112503975;San Isidro;2;18;2
22237513;Apto. céntrico con magníficas vistas en La Latina;102191609;Palacio;1;35;5
22241595;Fuencarral street room, private bathroom F 22;132022481;Justicia;2;34;1
22242267;Velazquez Retiro + Terrace ( Retiro park);28038703;Recoletos;1;553;3
22242814;Fuencarral street room, private bathroom F 23;107335103;Justicia;2;34;1
22243109;Double room in Chueca, with private bathroom F 01;107335103;Justicia;2;45;1
22243486;Duplex Penthouse- ideal for ART lovers-Lavapies;162504236;Embajadores;1;59;3
22245868;Acogedor apartamento junto a Manuel Becerra;162520533;Fuente del Berro;1;72;2
22247312;Warm space in cozy neighborhood;7619111;Ciudad Jardín;2;30;2
22256414;"Atico Terraza ""La fábula de Sol"" junto a Canalejas";3144135;Sol;1;178;7
22256916;Luminous apartment in the heart of Madrid;5417866;Embajadores;1;58;3
22258268;Luxury 3 br Apartment. Experience Madrid in Style❤;50716384;Palacio;1;194;1
22259952;Room in Chamberi;88564699;Arapiles;2;27;3
22264219;Estudio a 5 minutos de gran via;162692482;Justicia;1;60;7
22272640;Cosy apartment in Madrid downtown;63925491;Universidad;1;150;2
22274795;Magnífico Loft Recién Reformado “Virgen de Begoña”;162778839;Valverde;1;62;2
22276927;Charming Appartment;162797098;Embajadores;1;71;3
22277884;Charming apartment wifi+lift+AC. City center;80870756;Palacio;1;75;2
22278200;Habitación doble luminosa;72149332;Pueblo Nuevo;2;15;1
22279810;Romántico apartamento en Portazgo, Madrid;22339680;Palomeras Bajas;1;105;2
22280427;Bohemian vintage 150mq Justicia apartment;364585;Justicia;1;157;3
22287041;Habitación privada doble Plaza Castilla-4 Torres;75863485;Castilla;2;35;1
22300231;DIEGO LEON noche vieja piso 4p gran terraza sur;163006923;Guindalera;1;150;4
22302614;New apartment, center of Madrid. zona Embajadores.;157409475;Embajadores;1;104;2
22303247;ACOGEDOR APARTAMENTO EN EL CENTRO DE MADRID;162105875;Universidad;1;50;2
22303262;Charming and Cozy Loft in Sol, City Center;61396897;Sol;1;76;2
22305593;Bright Apartment La Latina;3772441;Palacio;1;100;2
22305603;Moderno y luminoso apartamento en la Latina/Plaza Mayor;29281033;Palacio;1;75;2
22307213;Exclusivo dúplex GRAN VÍA / CHUECA;111127491;Justicia;1;150;2
22307669;LA LATINA-PLAZA MAYOR-8 DOUBLE BR - 200m2;2242135;Embajadores;1;282;4
22312525;functional studio in Lavapies neighborhood;118563251;Embajadores;1;20;3
22314146;Doppelzimmer in Madrid in zentraler Lage;163132812;Palos de Moguer;2;29;15
22314456;Habitación para dos personas en Madrid Centro;23714327;Universidad;2;70;2
22316032;Chic & Sunny Designer - Best Experience in Callao;157229941;Universidad;1;60;2
22316138;Great 2 bd apartment in Callao Madrid City Center!;6039674;Palacio;1;81;6
22317632;ELEGANT RETREAT | GRAN VIA - FAST WIFI;163158787;Argüelles;1;78;7
22317943;Exclusivo apartamento a 5 min de la Plaza Mayor;131660959;Embajadores;1;136;1
22318252;Best location in the heart of Madrid.;158063199;Palacio;2;49;3
22320792;Giselle’s room in Madrid;149500884;Gaztambide;2;25;1
22323943;Lindo y como apartamento.;45979786;Pacífico;1;30;3
22324147;Acogedor apartamento a pocos pasos de Gran Vía;51564174;Universidad;4;134;2
22324653;Alquiler de habitación individual amueblada;163211129;Pueblo Nuevo;2;28;5
22332008;Sunny terrace apartment in city center;77313048;Embajadores;1;100;4
22332323;Casa grande y acojedora en plaza españa;2419618;Palacio;1;433;2
22336334;Malasaña Centric - MADFlats Collection;112373304;Universidad;1;166;1
22336836;Habitacion turística en Madrid;87307761;Simancas;2;20;10
22338475;Un paraíso de luz y modernidad en La Latina;16666103;Embajadores;1;72;2
22339855;Calm Double room near Retiro Park center of Madrid;85095790;Ibiza;2;39;1
22340376;Miniapartamento en el centro de madrid;163339990;Quintana;1;40;1
22341086;Luminosa habitación exterior en Madrid Rio,;99433331;Cármenes;2;29;2
22341094;Amazing room in Malasaña;43217904;Universidad;2;31;7
22342124;Nice Apartment Royal Palace;163343628;Palacio;1;137;2
22342207;ZURI -Madrid Centro WiFi;162651402;Embajadores;1;55;30
22342492;STUNNING CHIC 2 BEDROOM IN THE ROYAL PALACE AREA;42149444;Palacio;1;175;2
22348704;APARTAMENTO PLENO CENTRO MADRID.42;137955650;Palacio;1;48;1
22350554;Habitacion cama doble en Quintiliano, Av America.;49633609;Prosperidad;2;25;2
22352254;CAVA ALTA - NEW Charming cozy LaLatina;2864064;Palacio;1;60;1
22352494;Habitación Chamberi Metro Quévedo.;161283576;Trafalgar;2;13;2
22353726;Piso típico para 1 o 2 en Lavapiés;163453049;Embajadores;1;25;2
22354625;GENUINE | MODERN FLAT HEART OF MADRID + WIFI & A/C;106491123;Embajadores;1;65;3
22354751;Madrid-Atocha: vistas al Botánico para2-4 personas;2048738;Jerónimos;1;95;7
22355241;Estudio en edificio histórico con terraza;46578624;Sol;1;39;2
22356881;FANTÁSTICO APARTAMENTO EN EL CENTRO;162142314;Palacio;1;249;3
22357892;Apartment Plaza Provincina (next to Plaza Mayor);106824893;Sol;1;105;1
22363433;Apt. Infantas (CHUECA) perfect 4 COUPLES or WORK;107141654;Justicia;1;150;1
22366138;Central Apartment in Madrid - Chamberí area;69566471;Gaztambide;1;99;3
22369829;habitación para 2;50842209;San Diego;2;13;3
22372079;NEW Comfy 1 private BDRM in Salamanca close to IE;506791;Prosperidad;2;50;3
22372685;APARTAMENTO ACOGEDOR, COMODO Y CENTRICO.;6457225;Palos de Moguer;1;48;3
22373063;Best Location! Cute! Balcony with sights! WIFI;145991627;Cortes;1;75;1
22381438;Habitación pequeña cama amplia 1m20 muy cómoda.;161283576;Trafalgar;2;13;1
22384390;Apartamento acogedor en Madrid Río;135124002;Comillas;2;26;1
22387931;Un piso cálido, acogedor y céntrico;163726768;Goya;1;76;2
22389560;Habitacion en Bernabéu.;160173328;El Viso;2;55;2
22393180;Bright design apartment in the heart of Madrid;32736954;Chopera;2;100;4
22393855;Warm and cozy in the heart of Madrid;9885245;Universidad;1;42;2
22394548;HABITACIÓN PRIVADA NOVICIADO;162105875;Universidad;2;90;2
22395407;DOBO HOMES FERNANDO EL CATOLICO;133056146;Gaztambide;1;216;1
22400137;Joan's The Tiniest Corrala Studio in Lavapiés;162298612;Embajadores;1;52;1
22400805;Habitacion cerca a Nuevos Ministerios;151156487;Rios Rosas;2;30;1
22401318;Moderno apartamento a estrenar - WINDROSE 2 -;88589135;Lucero;1;44;2
22407193;Cozy and traditional apartment in the city center;10282516;Embajadores;1;5740;2
22409298;Precioso Apartamento en Quevedo (Centro Madrid);40877988;Arapiles;1;216;2
22414972;Escapada a Madrid;2537508;Cuatro Caminos;1;75;7
22416848;Luxury PZA MAYOR/La Latina 2BD* 2BATH*, 6p max;29281033;Palacio;1;77;2
22419773;Attic with a charming terrace;5239042;Embajadores;1;65;2
22427678;Habitación cerca de plaza Castilla para chica;75775385;Almenara;2;11;20
22429342;Apt. Mancebos (LA LATINA) perfect 4 COUPLES;107141654;Palacio;1;46;3
22432427;Apartamento Centro Diseño Madrid La Latina Wifi;6306910;Embajadores;1;39;3
22441337;Línea directa a Gran Vía/Callao/La Latina;82475147;Aluche;3;46;1
22441812;Duplex Penthouse With Cinema Room & Large Terrace;153102790;Pueblo Nuevo;2;36;2
22442149;Cozy and sunny room.;24099435;Delicias;2;40;3
22443198;Loft tranquilo, con encanto en el centro de Madrid;164424379;Embajadores;1;63;2
22444626;Boutique Studio next to Puerta del Sol;41990536;Cortes;1;134;1
22444829;MODERN DESIGN in the city center;5144517;Universidad;1;160;4
22445765;Elegant Modern Apartment in Downtown Madrid;41990536;Cortes;1;133;1
22445870;Grand Luxury Suite next to Plaza Mayor;41990536;Cortes;1;133;1
22445970;Secret Garden in Madrid's Literary District;41990536;Cortes;1;134;1
22446032;Comfortable and cozy Studio-CHUECA;164453085;Justicia;1;76;1
22446866;Modern and cozy Studio - CHUECA;164453085;Justicia;1;83;1
22449147;Amazing apartment with 10 balconies in Malasaña;79020953;Universidad;1;316;1
22454692;Moderno apartamento a estrenar - WINDROSE 1;88589135;Lucero;1;43;2
22458209;Apartamento Plaza España, dos dormitorios;38352975;Universidad;1;60;28
22458464;Habitacion pequeña pero acogedora en Chamberí;66593342;Almagro;2;50;2
22458876;Amplia y luminosa habitación;164596482;San Pascual;2;30;2
22460222;Wonderful duplex-apartment in Avda. América*IE;15132401;Guindalera;1;83;7
22461083;Madrid Rio;138180754;Comillas;1;80;6
22461602;Habitación alquiler Madrid-plaza eliptica por mes;132971320;Zofío;2;340;30
22462208;★STAYCATION★ Salamanca - Moderno, acogedor Familia;596469;Recoletos;1;246;1
22464399;Single room (for girl), north of Madrid city;16310133;Peñagrande;2;34;2
22464990;Hab. agradable, lugar tranquilo, cómodo y seguro;163535240;Pueblo Nuevo;2;25;2
22475549;Charming penthouse in the heart of Chamberí;164776783;Trafalgar;1;64;3
22475760;Luxury in Sol + Jacuzzi;56475338;Sol;1;193;2
22476972;M (VEL55) Luxury apartment Centro Madrid Downtown;100336740;Recoletos;1;142;1
22478937;Bright & Cozy - Retiro Madrid city centre;164811946;Pacífico;1;101;1
22483208;HABITACIÓN MADRID CENTRO PLAZA MAYOR, OPERA y SOL.;164856630;Palacio;2;24;2
22491898;Comfortable room near Portazgo Station 3min walk.;136207924;Numancia;2;12;1
22494961;Historic appart. remodeled in the heart of Madrid;9192527;Sol;1;199;4
22496370;Habitación excelente piso, situación inmejorable;12955322;Argüelles;2;20;6
22512584;Los banderines, cozy and lightful apartment;77669516;Rios Rosas;1;53;2
22513500;Madrid Little Room;12132634;Guindalera;2;23;3
22513949;Estudio en Gran Vía, Madrid;165248795;Universidad;1;43;1
22513967;Formidable estancia, no te arrepentirás!!;9240729;San Isidro;2;40;1
22520484;Explore Lavapiésone's Art Galleries from a Hip, Cozy Flat;8276432;Embajadores;1;56;2
22521242;Habitación privada con WC, lavabo y ducha dentro;165343583;Almagro;2;55;3
22522456;Estudio cerca IFEMA y Aeropuerto.;20609909;Pinar del Rey;1;35;2
22529103;DOUBLE ROOM / PUERTA DE TOLEDO / WITH BALCONY;102627910;Imperial;2;27;1
22532179;Autumn, Bohemian-inspired Cosy & Modern Open-Space, Chueca;165467697;Universidad;1;76;1
22536925;Centrical room in the heart of Madrid U;23441165;Jerónimos;2;28;1
22537565;Céntrica Hab doble Bañ/Priv corazón de Madrid Y;23441165;Jerónimos;2;29;1
22537662;Céntrica hab Cuad en el corazón de Madrid ET;23441165;Jerónimos;2;37;1
22537740;Céntrica Hab.Doble Bañ/Comp Centro de Madrid L;23441165;Jerónimos;2;22;1
22537779;Centrical room in the heart of Madrid O;23441165;Jerónimos;2;26;1
22537841;Céntrica habit Doble bañ/Priv corazón de Madrid V;23441165;Jerónimos;4;28;1
22539879;ORIGINAL LOFT DUPLEX EN MADRID;3494012;Valdeacederas;1;97;3
22540139;Unique loft in best area of Madrid - Wifi& Netflix;12345399;Trafalgar;1;60;2
22542398;Nice little appartment;165597354;Gaztambide;1;90;1
22542701;Legazpi appartment;30344899;Legazpi;1;70;3
22543661;Santiago Bernabeu-1BD 1BTH- Bright and renovated;165607941;Cuatro Caminos;1;82;1
22544072;Be Mate Plaza España Deluxe 104;157114944;Argüelles;1;147;1
22549130;50 meters from 5 Star Hotel Santo Mauro;75025145;Almagro;1;160;3
22563937;Habitación de uso individual o doble;158230168;Campamento;2;24;1
22564748;Spacious & Bright, Central Apartment;44267738;Embajadores;1;1139;1
22565375;Nice & Bright, Central Apartment;44267738;Embajadores;1;1139;1
22565808;Cute & Bright, Central Apartment;44267738;Embajadores;1;1139;1
22583683;WOMEN ONLY - Habitación Madrid -IFEMA/ AIRPORT;17811460;Simancas;2;38;2
22585228;APARTAMENTO EN LA LATINA CENTRO MADRID;889294;Embajadores;1;90;3
22594046;All in one - centric studio of 15m2 in Malasaña;99653032;Universidad;1;46;1
22598667;Beautiful apartment near the Plaza Mayor;66155115;Palacio;1;73;1
22598824;Curioso apartamento compartido. Cerca Madrid Río.;92143236;Comillas;3;19;1
22600151;Cuarto privado;166248163;Sol;2;200;7
22613412;NEW - Your Tropical Downtown Cozy Individual Room;124903970;Embajadores;2;36;3
22623081;Junto al Wizink Center / Goya;12070826;Goya;1;57;2
22624722;Cosy studio 30 min from center;67365849;Peñagrande;2;15;1
22626390;Habitación individual en Palos de Moguer - Atocha;166025320;Palos de Moguer;2;25;4
22628570;Oportunidad en Madrid;3290138;Universidad;1;40;3
22631375;Habitacion individual-Plaza de Castilla;129545135;Valdeacederas;2;20;20
22634993;Habitación tranquila a 6 paradas de Sol;162405125;Moscardó;2;12;1
22642437;Paula;54170277;Aguilas;1;50;2
22643360;2 hab+2 baños+A/A+Metro en la puerta directo a Sol;117415375;Bellas Vistas;1;74;100
22645920;Madrid Río a Tus Pies.;137261451;Cármenes;2;43;2
22646723;M (MPA14) Apartamento Nuevos Ministerios;100336740;Rios Rosas;1;83;1
22647546;Puerta del Angel;166780184;Puerta del Angel;2;40;2
22647831;Big, iluminate room right at the city center;2272112;Trafalgar;2;22;7
22648222;Amplio y acogedor apartamento rústico en Chueca;166786807;Justicia;1;100;2
22650457;BARRIO SALAMANCA GOYA Superb 2 bedr 2ensuite baths;37895352;Goya;1;133;2
22656126;Habitación Temporal;164859431;Palos de Moguer;2;16;2
22660533;Brand new house in Puerta del sol centre of Madrid;16277645;Embajadores;1;173;2
22662207;CHUECA Duplex Loft 3 pax WIFI;37918137;Justicia;1;42;2
22662955;Elegante y silencioso piso en calle Goya;19425048;Recoletos;1;132;3
22664561;Casa de diseño pegada a la Puerta del Sol;16277645;Embajadores;1;170;2
22665858;Alquiler habitacion Centro de Madrid;40479304;Embajadores;2;43;2
22667564;Central, quaint studio is perfect for foodies!;43275568;Rios Rosas;1;33;1
22667915;IFEMA-Airport Apartment;58180200;Pinar del Rey;1;80;2
22669801;Alojamiento en zona centro madrid;158504472;Goya;2;30;1
22679874;APARTAMENTO PLENO CENTRO MADRID4.3;137955650;Palacio;1;56;1
22681750;Lovely apartment in the heart of Madrid;16316971;Embajadores;1;65;2
22682992;Apartment with one bedroom in Madrid, with wonderful city view;142945848;Universidad;1;120;3
22684096;Madrid, cerca del centro, zona muy tranquila;167191251;San Fermín;2;56;1
22684199;Cultura y ocio en el Barrio de Las Letras;9072992;Cortes;1;164;2
22684490;Hab. doble sin ruido, near center and Caja Mágica;167191251;San Fermín;2;54;1
22684554;MagicBox, near center, room without noise, wifi,TV;167191251;San Fermín;2;55;1
22684705;Colourful Studios in Recoletos by Allô Housing;4599639;Recoletos;1;500;3
22688223;Modern apartment in the heart of Madrid;126300558;Embajadores;1;58;2
22688293;Piso Atocha Delicias;167241727;Delicias;1;90;1
22690469;Céntrico apartamento con parquin, orientado al sur;85477908;Castillejos;1;71;2
22691075;Singing birds in the centre;4839218;Embajadores;1;86;1
22694811;BEAUTIFUL 3 ROOM APARTMENT ON GRAN VÍA STREET;8124160;Justicia;1;257;1
22710919;Apartamento centro;17605156;Embajadores;1;35;1
